DEPARTAMENTO_DOMICILIO,CIUDAD_DOMICILIO,CIIU,INGRESOS_OPERACIONALES,TOTAL_ACTIVOS,TOTAL_PASIVOS,TOTAL_PATRIMONIO,ANO_DE_CORTE,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERTRANSPORTE,SUPERVISOR_SUPERVIGILANCIA,REGION_Bogotá - Cundinamarca,REGION_Centro - Oriente,REGION_Costa Atlántica,REGION_Costa Pacífica,REGION_Eje Cafetero,REGION_Otros,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCIÓN,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO,MACROSECTOR_SERVICIOS
4,48,4,1.05,0.44,0.26,0.18,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,343,207,1.05,0.59,0.47,0.12,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,302,1.04,0.36,0.36,-0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,189,1.03,3.02,1.55,1.47,2022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,60,302,1.03,0.91,0.64,0.26,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,253,1.02,9.19,2.64,6.55,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,77,5,1.02,0.54,0.33,0.21,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,470,34,1.02,0.92,0.55,0.36,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,198,1.01,0.27,0.18,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,205,1.01,0.26,0.25,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,48,82,1.01,1.55,0.97,0.58,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31,398,151,0.99,0.75,0.2,0.55,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,295,0.99,0.65,0.38,0.26,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,388,13,0.99,1.52,0.87,0.65,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,82,0.98,0.47,0.26,0.21,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,205,0.97,0.18,0.08,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,101,0.97,0.67,0.48,0.19,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,257,0.97,0.23,0.16,0.07,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,217,0.95,0.95,0.65,0.29,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,231,212,0.95,0.37,0.23,0.14,2022,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,221,0.95,0.56,0.4,0.16,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,185,74,0.95,0.61,0.29,0.32,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,60,212,0.95,0.87,0.24,0.62,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,10,0.94,0.27,0.25,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
33,71,88,0.94,0.23,0.12,0.11,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,343,105,0.94,0.24,0.23,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,48,247,0.94,0.46,0.34,0.12,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,60,218,0.93,0.17,0.08,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,561,162,0.93,0.9,0.66,0.23,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,212,0.93,0.66,0.36,0.3,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,34,0.93,1.18,0.95,0.23,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,85,0.93,0.92,0.36,0.56,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,212,0.92,0.69,0.21,0.48,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,10,0.92,0.3,0.25,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,8,0.92,0.58,0.41,0.17,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,388,88,0.91,0.69,0.35,0.34,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7,10,104,0.91,0.42,0.26,0.15,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15,151,141,0.91,0.31,0.24,0.07,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,247,0.91,0.53,0.42,0.11,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,237,0.91,0.58,0.42,0.15,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,343,87,0.91,0.91,0.49,0.41,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,343,223,0.9,0.1,0.03,0.07,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,207,0.9,1.13,0.53,0.59,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,318,0.9,11.09,0.14,10.95,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,100,0.89,0.89,0.44,0.45,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,86,0.89,0.83,0.42,0.41,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,95,0.89,0.55,0.2,0.35,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,234,0.89,0.69,0.68,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,384,0.89,0.36,0.32,0.05,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,188,0.89,2.45,1.46,0.99,2022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,156,218,0.89,0.29,0.2,0.08,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
36,647,34,0.88,0.62,0.38,0.25,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,198,0.88,0.66,0.55,0.11,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,212,0.88,0.56,0.37,0.19,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,258,0.87,0.79,0.3,0.49,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,218,0.86,0.16,0.09,0.07,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,188,0.86,2.69,2.63,0.06,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15,585,115,0.86,1.13,0.91,0.21,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,88,90,0.86,0.97,0.41,0.57,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4,48,380,0.86,0.79,0.29,0.5,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,295,0.85,0.51,0.43,0.07,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31,398,49,0.85,0.8,0.54,0.26,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,245,0.84,0.38,0.29,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,198,0.84,0.26,0.16,0.1,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,88,225,0.84,0.36,0.26,0.1,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6,108,100,0.84,1.66,0.16,1.5,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,456,49,0.83,0.79,0.44,0.36,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,85,0.83,1.14,0.9,0.24,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,23,0.83,1.57,0.93,0.64,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,358,0.83,0.3,0.18,0.12,2022,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
36,88,95,0.82,1.45,0.32,1.12,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,343,302,0.82,0.04,0.03,0.01,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,88,379,0.82,1.06,0.73,0.33,2022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
33,197,212,0.82,0.59,0.42,0.17,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,316,0.82,0.33,0.3,0.04,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,271,104,0.82,0.77,0.59,0.18,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,328,0.81,1.0,0.65,0.36,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,48,293,0.81,1.1,0.94,0.15,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5,60,207,0.8,0.83,0.61,0.23,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,318,0.8,34.02,6.32,27.7,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,379,0.8,0.53,0.33,0.2,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,48,207,0.8,0.38,0.27,0.1,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,343,318,0.8,16.64,4.15,12.49,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,198,0.79,0.32,0.22,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
29,288,202,0.79,0.68,0.68,0.0,2022,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,60,210,0.79,0.57,0.47,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,198,0.78,0.38,0.25,0.13,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,197,380,0.78,0.92,0.59,0.33,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,343,318,0.78,20.96,2.32,18.65,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,329,0.78,1.86,1.12,0.73,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,380,0.78,0.56,0.34,0.22,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,34,0.77,0.58,0.44,0.13,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,190,0.77,0.59,0.17,0.42,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,60,212,0.77,0.6,0.51,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,258,0.77,2.25,0.9,1.35,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,328,0.77,3.58,0.56,3.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
33,400,74,0.77,0.77,0.54,0.24,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,54,20,0.77,0.32,0.27,0.05,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,87,0.77,0.7,0.46,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,218,220,0.76,0.44,0.35,0.09,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,60,188,0.76,0.65,0.66,-0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,60,218,0.76,0.26,0.1,0.16,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,342,0.75,0.92,0.81,0.12,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,15,0.75,0.44,0.22,0.21,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,40,0.75,0.54,0.41,0.14,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,88,201,0.75,0.43,0.23,0.19,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
22,512,5,0.75,0.32,0.24,0.09,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,242,0.75,1.03,0.31,0.72,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,388,88,0.74,0.51,0.25,0.25,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
11,526,49,0.74,0.73,0.31,0.42,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
11,409,370,0.74,0.12,0.24,-0.12,2022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,60,232,0.74,0.17,0.12,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,301,0.73,0.54,0.4,0.14,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,90,0.73,0.9,0.2,0.7,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,380,0.73,1.02,0.14,0.88,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,19,0.72,0.55,0.38,0.17,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
33,197,73,0.72,1.69,0.93,0.76,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,456,105,0.72,0.07,0.07,0.0,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,343,353,0.72,0.82,0.33,0.49,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,343,363,0.71,0.63,0.33,0.29,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,398,281,0.71,0.42,0.35,0.07,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5,60,198,0.71,0.79,0.69,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,416,0.71,0.47,0.35,0.12,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,74,0.71,0.17,0.14,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,343,224,0.7,0.67,0.08,0.59,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,8,0.7,0.46,0.36,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,88,204,0.7,0.13,0.12,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,343,24,0.7,0.55,0.3,0.25,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,39,0.7,0.52,0.36,0.15,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,190,0.7,1.04,0.49,0.55,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15,205,19,0.7,0.46,0.12,0.34,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,128,0.7,0.65,0.43,0.22,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,330,0.7,7.1,3.07,4.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,647,124,0.69,0.65,0.16,0.49,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,456,128,0.69,0.64,0.31,0.32,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,198,0.69,0.58,0.44,0.14,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,7,0.69,0.82,0.53,0.29,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,384,0.69,0.24,0.16,0.08,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,88,186,0.69,1.02,0.58,0.44,2022,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
33,71,186,0.68,1.92,1.19,0.73,2022,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,185,205,0.68,0.76,0.49,0.27,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15,120,245,0.68,0.37,0.33,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,186,0.68,2.47,1.5,0.97,2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,60,188,0.68,4.01,1.18,2.83,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,60,379,0.67,0.72,0.38,0.33,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,83,0.67,0.35,0.16,0.19,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,315,0.67,2.58,2.63,-0.06,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,28,268,0.67,1.28,0.35,0.93,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,49,0.67,0.34,0.11,0.23,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,343,330,0.67,1.14,0.37,0.77,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,125,0.67,0.31,0.18,0.13,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,205,0.66,0.19,0.19,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,81,0.66,0.43,0.25,0.18,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,63,262,0.66,0.81,0.82,-0.01,2022,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
22,512,87,0.66,0.43,0.31,0.12,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8,124,10,0.66,0.18,0.16,0.02,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36,77,5,0.66,0.53,0.4,0.13,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,343,204,0.66,0.49,0.38,0.12,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,237,0.66,0.48,0.31,0.17,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
27,156,218,0.65,0.1,0.1,0.0,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,207,0.65,0.73,0.71,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,48,85,0.65,0.72,0.42,0.3,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4,48,363,0.65,0.9,0.62,0.28,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,84,0.65,0.8,0.58,0.21,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,313,0.64,6.71,0.3,6.41,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,214,0.64,0.2,0.13,0.07,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,71,74,0.64,0.28,0.18,0.1,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,60,218,0.64,0.18,0.08,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,577,129,0.64,0.49,0.37,0.12,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,380,0.64,0.74,0.27,0.47,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,212,0.64,0.29,0.18,0.11,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,59,407,0.64,0.76,0.3,0.47,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,388,81,0.64,0.65,0.48,0.17,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,299,0.64,0.13,0.11,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,185,232,0.64,0.15,0.04,0.11,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,99,207,0.64,0.33,0.21,0.13,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,280,0.63,0.49,0.44,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,205,206,0.63,0.23,0.15,0.08,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,283,0.63,0.18,0.14,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,329,0.63,3.8,0.59,3.21,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6,108,1,0.63,0.42,0.21,0.21,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,253,0.63,1.67,0.38,1.29,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,151,221,0.62,0.36,0.25,0.11,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,88,13,0.62,1.37,0.76,0.61,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,343,186,0.62,0.95,0.58,0.37,2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,60,186,0.62,1.66,0.53,1.14,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,60,328,0.62,1.06,0.22,0.84,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
33,71,186,0.62,1.4,0.9,0.5,2022,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5,60,87,0.62,0.41,0.41,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
33,231,74,0.62,0.31,0.22,0.09,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22,512,380,0.62,0.74,0.35,0.39,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35,264,225,0.61,0.16,0.08,0.09,2022,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
36,88,206,0.61,0.29,0.27,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,8,0.61,0.56,0.34,0.23,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,297,0.61,4.33,5.42,-1.09,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,225,0.61,0.19,0.13,0.06,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,212,0.61,0.38,0.2,0.18,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,280,0.61,0.43,0.43,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,205,24,0.61,0.35,0.3,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,219,0.61,0.02,0.0,0.01,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,271,0.61,0.17,0.09,0.08,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,48,0.61,0.63,0.38,0.25,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,343,384,0.6,0.35,0.19,0.16,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,416,0.6,0.96,0.23,0.73,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,245,0.6,0.42,0.28,0.14,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,223,0.6,0.31,0.27,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,198,0.6,0.85,0.67,0.18,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,89,0.6,0.81,0.33,0.48,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,5,0.59,0.3,0.3,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,348,0.59,0.09,0.08,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,151,221,0.59,0.37,0.3,0.08,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,87,0.59,0.34,0.19,0.15,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7,596,379,0.58,0.57,0.34,0.24,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,60,331,0.58,0.45,0.22,0.24,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,388,105,0.58,0.09,0.03,0.05,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,245,0.58,0.32,0.15,0.17,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,44,0.58,0.58,0.09,0.48,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,526,15,0.58,0.34,0.16,0.18,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22,512,206,0.58,0.09,0.09,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,271,225,0.58,0.21,0.15,0.06,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15,542,104,0.57,0.34,0.25,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6,108,225,0.57,0.14,0.09,0.05,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,60,280,0.57,0.28,0.21,0.06,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,335,16,0.57,0.32,0.25,0.08,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36,88,370,0.57,0.13,0.15,-0.02,2022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6,108,274,0.57,3.15,2.56,0.59,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,343,353,0.57,1.88,0.2,1.68,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,60,281,0.57,0.3,0.27,0.03,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,205,0.57,0.18,0.15,0.03,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15,585,214,0.56,0.18,0.13,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,186,0.56,1.03,0.88,0.15,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,343,363,0.56,0.3,0.17,0.12,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,348,0.56,0.12,0.05,0.07,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,577,129,0.56,0.42,0.25,0.18,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,87,0.56,0.22,0.26,-0.04,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,281,0.56,0.23,0.13,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,585,231,0.56,0.2,0.15,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,223,0.56,0.31,0.17,0.14,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
